Claim,Evidences,Label,Date,Url
"An image showing a train explosion has been circulated on social media platforms and widely attributed to the bomb attack on Abuja-Kaduna train. TheCable had reported thatgunmen launched a deadly attack on a train at Kateri-Rijana area of Kaduna state, on Monday night.The gunmen were said to have blown up the rail track after which they launched an attack on the passengers.One of the images circulating online shows how two trains collided and sparked an explosion.Some social media users who posted the image attributed the incident to the Kaduna train attack without stating if the image was for mere illustration.Some news platforms also used the image as though it emanated from the Kaduna train attack.","TheCable subjected the viral image to multiple search engines. Results showed the image was from a train collision that happened in northern province of Semnan, Iran, on November 25, 2016.   According to news reports, a moving train hit a stationary train which led to the death of over 36 people, while more than 95 others were injured.   UK Guardian published a video of the train collision in Iran.",misleading,02/10/2022,https://factcheck.thecable.ng/fact-check-is-aregbesolas-dance-video-linked-to-nullification-of-oyetolas-guber-candidacy/
"An audio clip purportedly of former President Olusegun Obasanjo, and Donald Duke, former governor of Cross River states, has been circulating online.A part of the audio appears to have been recorded when Charles Oputa, also known as Charly Boy, put a call through to Obasanjo. The other part of the audio sounds like a conversation between Donald Duke and the ex-president.“Ex-President Obasanjo rejects 2023 presidential election as stolen and asks Charly Boy, Donald Duke to rally Nigerians in protest against Bola Tinubu,” reads the Twitter post.The post which was shared on an online news platform has gathered more than 550.8K views. Specifically, the audio has been played over 111.8k times.In the audio file, a voice alleging to be that of Charly Boy could be heard asking Obasanjo, “the only thing I wanted to confirm is if truly, cos we don’t know what is fake news anymore if you had really gone to INEC”.TheCable had debunked disinformation claiming that Obasanjo visited the INEC collation centre in Abuja with the original result sheet.“No. I haven’t,” Obasanjo allegedly responded, adding that “they want to steal the victory. We must not allow them”.Also, a voice sounding like that of the former president said that the youths should protest the election result, hoping that when the nation is paralysed, there would be a solution.Further in the recording, another voice entirely, which appears to be that of Donald Duke, asked Obasanjo about the way forward.“Well, we have done all that we can do now. But, I understand that the youths are not accepting. So, we should make sure that the youths don’t accept. That’s all,” Obasanjo allegedly responded.“The youths should not accept and if they want to kill the youths, let them kill and then they will not live after that.”","To verify the authenticity of the audio clip, the audio was analysed using Python, a high-level, general-purpose programming language.Sample clips from the viral audio were transformed into vectors in a process known as embedding.This same process was also carried out on established audios of Obasanjo, where he spoke at public functions or national platforms. The authentic audio clips of Obasanjo served as the reference audio for the verification process.The samples from the viral video were then compared with the authentic audio clips.Ideally, the process should yield similar scores if the suspected sample is similar to the established audio samples.FIXING OF THRESHOLDIn fake speech detection, a confidence level of 80 percent is targeted, which is the generally accepted threshold for an audio file to be considered similar to the authentic one.The green is a real sample of Obasanjo’s voice, while the red is the viral social media audio clip.In a case where they are below the expected threshold, then the suspected audio sample is considered fake.The viral audio seems to have been generated in line with the Independent National Electoral Commission’s (INEC) refusal to suspend the election result collation process, over widespread violations reported by some Nigerians and opposition parties.Using this embedding method, TheCable compared eight different authentic audio speeches of Obasanjo with the circulating audio.In each case, the viral clip did not match the 80 percent threshold.",mislead,05/03/2023,https://factcheck.thecable.ng/fact-check-circulating-audio-of-obasanjo-donald-duke-was-doctored-to-mislead-nigerians/
"Social media posts have claimed that former president Olusegun Obasanjo, showed up at the Independent National Electoral Commission (INEC) collation centre in Abuja with original result sheets.Breaking News❗: Obasanjo storms INEC collection center in Abuja with the real results of all the 36 state and FTCINEC chairman was in shock when Obasanjo showed up in Abuja INEC collect with 2023 original result sheet for all States, how Obasanjo got the result and…. Moro wai pic.twitter.com/RD0XnUk9BC— Onua Captain Smartᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ (@OnuaSmart) February 26, 2023HOW TRUE PLEASE?Breaking News: Obasanjo storms INEC collection center in Abuja with the real results of all the 36 state and FTCINEC chairman was in shock when Obasanjo showed up in Abuja INEC collect with 2023 original result sheet for all States, how Obasanjo got the result pic.twitter.com/VujGNYVZDk— Netizens9ja 🇳🇬 (@Netizens9ja) February 26, 2023“Breaking News: Obasanjo storms INEC collection center in Abuja with the real results of all the 36 state and FTC INEC chairman was in shock when Obasanjo showed up in Abuja INEC collect with 2023 original result sheet for all States…”The message also found its way to WhatsApp, the instant messaging application.But did Obasanjo show up at the INEC collation centre with the 2023 original result sheet for all states?","TheCable subjected one of the pictures used in the post to a Google reverse image search, which revealed that it has been existing since January 2020, when Seyi Makinde, governor of Oyo state, visited Obasanjo at his Abeokuta residence.A further investigation carried out on the picture showing Mahmood Yakubu, INEC chairman, showed that the picture was taken in 2019, during a pre-election press briefing.Also, TheCable reporter at the INEC collation centre in Abuja confirmed that so far, the former president is yet to be seen at the collation venue, not alone come up with election results for all states.",false,27/02/2023,https://factcheck.thecable.ng/fact-check-obasanjo-did-not-go-to-inec-collation-centre-with-original-result-sheet/
"Recurring claims on social media say Datti Baba-Ahmed, the vice-presidential candidate of the Labour Party (LP), won his polling unit.Fredrick Leonard, an actor, posted a picture of the LP vice-presidential candidate on his Instagram page on Saturday, alleging that Baba-Ahmed raked in the majority of the votes.“Nigeria Decides. Kaduna South ward: Datti wins own ward. LP=564,675, PDP=56,788, APC=6,886, ADC=278,” reads the text of the photo.In the post’s caption, Leonard said the results were for those who inquired about the status of the north.“For those asking for results from the north. Labour Party…na we dey hia!” Leonard said to his 2.2 million followers.The post has garnered 36,342 likes and 2,114 comments on Instagram as at the time of this report.Although the comment section of Leonard’s Instagram posts reflected that a few individuals questioned the authenticity of the post. On the other hand, many others excitedly shared the unverified result on their social media platforms.@omechm, another Twitter user, also made the same post with similar details. However, the post has now been deleted.From the screenshot, it appears that the post was drawn from a Twitter Space, titled “Election result: Declare ur down payment for roasted corn #CitizensAgent.” The online conversation had over 1.5k people in attendance.","In a live coverage of the presidential elections, TheCable had reported how Baba-Ahmed lost his polling unit to Atiku Abubakar, presidential candidate of the Peoples Democratic Party (PDP).In polling unit 021 situated at Tudun Wada ward, in Zaria LGA of Kaduna, PDP secured 102 votes to win the polling unit, followed by the All Progressives Congress (APC) with 98 votes.The LP came third with 54 votes, while the NNPP secured 11 votes.It is also important to note that Kaduna South, the ward Leonard claimed that Baba-Ahmed won, is an LGA and not a ward.A group of polling units make up a ward while a group of wards make up an LGA in the electoral system.",false,26/02/2023,https://factcheck.thecable.ng/fact-check-claims-that-datti-baba-ahmed-won-his-polling-unit-are/
"A video of a crying infant being consoled by another toddler has been linked by social media users to the recent earthquakes in Turkey and Syria.“This video will make your eyes moist and your heart restless. Mother is not left, so the little girl is acting to feed her brother milk so that her younger brother becomes silent. O Allah have mercy,” reads the translation of the Facebook captionoriginally shared in Hindi.Apart from Facebook, the video was also shared on Twitter where it gathered 4,615 views.In Turkey Earthquake, his mother left him and passed away from this world It is his sister who is trying to breastfeed her sister to make her shut up Seeing this, my heart is crying May Allah have mercy on Turkey#TurkeySyriaEarthquake#TurkeyEarthquake #Turkiye pic.twitter.com/PYxXdJd0zf— World History official (@historywlord) February 13, 2023In the widely shared video, a sobbing child can be seen even as she comforts an infant. The accompanying caption claims that both kids lost their mother in the recent Turkey earthquake.On February 6, south-eastern Turkey and some parts of Syria experienced a 7.8 magnitude earthquake. A few hours after, another 7.5 magnitudes occurred with several aftershocks.The death toll in both countries as a result of the earthquake was beyond 50,000, with 45,968 confirmed deaths in Turkey and 7,259 in Syria.","TheCable subjected a couple of screenshots from the video to reverse image search which led to a TikTok account with the username, anelya.495.The video was posted by the TikTok user on November 26, 2022, two months before the devastating earthquakes in both countries.The video was shared with a Russian caption which translates to “children’s laughter”.Looking through the TikTok account, other posts featuring the same toddler in the circulating video can be seen.",misleading,25/03/2023,https://factcheck.thecable.ng/fact-check-video-of-toddler-linked-with-earthquakes-in-turkey-and-syria-is-old/
"A photo purportedly showing Peter Obi, the Labour Party (LP) presidential candidate, Abike Dabiri-Erewa, executive chairman of the Nigerians in Diaspora Commission (NiDCOM), and a law enforcement officer, has claimed that the FG facilitated Obi’s release from detention.On April 13, Adamu Garba, a politician and member of the ruling All Progressives Congress (APC), posted the image on Twitter.Theimage was posted with the caption: “Here is how the government of APC helped to recover Peter Obi from his detention cell in the UK over allegations of travelling to the UK with fake documents. All thanks to Abike Dabiri. His campaign fake, manifesto fake, his motives fake, even his travel documents are fake. WHY?”The post gathered over 2.2 million views.Also, Bashir Ahmad, special assistant on digital communications to Muhammadu Buhari, via in a tweet, claimed that the federal government intervened in the release of Obi in the UK, where he was detained at the airport.“I heard Aunty @AbikeDabiri has done it for the Compatriot that needed her intervention in the UK. God bless you and the services you have been rendering for our countrymen and women, especially this recent one, ma’am!”Ahmad’s tweet was viewed over 216.8k times.OBI’S DETENTIONOn Wednesday, the Obi-Datti media office said Obi arrived at Heathrow Airport in London on April 7 and was detained over alleged impersonation after being accosted by an immigration officer who handed him a detention note and told him to step aside.TheCable had reported that the United Kingdom immigration is yet to comment on its alleged harassment and detention of Peter Obi, one week after the occurrence.On Thursday, there were reports that the British authorities have apologised for the incident.However, in astatement signed by Diran Onifade, the head of Obi-Datti media team, the party denied receiving an apology from the British government.","TheCable subjected the viral image to several reverse image search tools, and the result returned no existing similar image, showing the three individuals in one photo.However, a close look at the image raises suspicion which questions its integrity. A further search revealed that unrelated images were actually doctored to design the circulating photo.Here are the original images used;This picture has been existing online far back as 2010.Abike Dabiri-Erewa paid a courtesy visit to AZ Gambo, vice admiral, on Thursday, March 30, 2023In September 2022, Peter Obi visited Olusegun Obasanjo in Abeokuta, Ogun State capital.TheCable contacted Gabriel Odu, NiDCOM spokesperson, who said the posters of the image are just causing trouble.“I’m not authorised to speak on the matter but does it look like something she can facilitate? These people are just causing trouble everywhere. We will release an official statement later, but I cannot speak extensively on it right now,” he said.",false,14/04/2023,https://factcheck.thecable.ng/fact-check-photo-depicting-fgs-involvement-in-obis-release-from-uk-detention-is-fake/
"An image showing a train explosion has been circulated on social media platforms and widely attributed to the bomb attack on Abuja-Kaduna train. TheCable had reported thatgunmen launched a deadly attack on a train at Kateri-Rijana area of Kaduna state, on Monday night.The gunmen were said to have blown up the rail track after which they launched an attack on the passengers.One of the images circulating online shows how two trains collided and sparked an explosion.Some social media users who posted the image attributed the incident to the Kaduna train attack without stating if the image was for mere illustration.Some news platforms also used the image as though it emanated from the Kaduna train attack.","TheCable subjected the viral image to multiple search engines. Results showed the image was from a train collision that happened in northern province of Semnan, Iran, on November 25, 2016.   According to news reports, a moving train hit a stationary train which led to the death of over 36 people, while more than 95 others were injured.   UK Guardian published a video of the train collision in Iran.",misleading,30/03/2022,https://factcheck.thecable.ng/fact-check-no-this-viral-image-is-not-from-kaduna-train-attack/
"On Monday, Adamu Adamu, the education minister, walked out of an impromptu meeting with students under the auspices of the National Association of Nigerian Students (NANS) over the ongoing strike in higher institutions of learning. The Academic Staff Union of Universities (ASUU) had, on February 14, embarked on a one-month warning strike owing to a failed agreement between the association and the federal government.The students, who were led by Sunday Asefon, NANS president, had protested at the federal ministry of education in Abuja demanding an end to the industrial strike in universities. Speaking at the meeting, Asefon claimed the minister publicly celebrated his son who graduated from a university abroad while being dispassionate about the incessant strike in Nigerian institutions. “This is your second term in office, your salary will be paid. The salaries of the lecturers will be paid. We want to really know what is really happening,” the student leader said. “Honourable minister, you celebrated your son who graduated in a country, in a university outside this country. We appreciate that. Our parents do not have that money to send us outside the country, but we are in this country. Weshould enjoy what we are paying for.“We want adequate funding of education in this country, honourable minister, our message is that we want to go back to class. We want our schools to be open.” In his terse reaction, the education minister said instead of protesting at the ministry, the students should have addressed the issues with their lecturers.“Perhaps the only point that you made that is even worthy of attention is that you said students should be involved in this (discussion) and I think it’s probably a good thing,” Adamu said.“And it’s the only thing I’m going to take from everything you have said here. Thank you.” Then, the minister stood up and walked out of the meeting. The video of the meeting had become viral on social media.Following the incident, several media outlets and social media users had claimed that Adamu walked out of the meeting because he felt insulted over Asefon’s statement concerning “his son’s graduation from a foreign university”. A post published on a Twitter page — Koika Media — claimed that the minister walked out of the meeting because Asefon asked him about his children who is schooling in UK.","Checks by TheCable showed that the NANS president had possibly mistaken Adamu Rasheed, the executive secretary of the National Universities Commission (NUC), for the education minister.   A picture of Rasheed at the graduation of his son, who bagged a doctorate in engineering from the University of Aberdeen, Scotland, had surfaced online in 2017.   The viral picture had generated backlash at the time because federal universities in the country were on an extended strike.",unproven,02/03/2022,https://factcheck.thecable.ng/fact-check-did-adamu-publicly-celebrate-child-who-studied-abroad-as-claimed-by-nans/
"A social media post has claimed that there is no correlation between carbon dioxide emissions and climate change.“There’s no correlation between carbon dioxide & climate and never was,” partly reads the Twitter post.The post shared by Peter Clark had 84.2k views, 1,394 retweets and 2,957 likes.The author of the post concluded by saying: “A recent modest uptake in CO2 from 280ppm to 400ppm is only brief & has helped with a greener world. But CO2 is in trouble & in steady decline for millions of years. Temperatures are also falling, ‘not’ rising.”A screenshot of the Twitter post was also posted on Instagram by a different social media user who amplified the tweet. The screenshot received about 142 likes and a few comments.But how true is the claim that carbon dioxide (CO2) emission has no correlation with climate change?","Greenhouse gases (GHGS) like carbon dioxide, methane and nitrous oxide trap heat in the atmosphere, thereby, increasing global temperatures. This further leads to global warming, the long-term heating of the earth due to human activities.Climate change is a long-term variation in the average weather patterns that have come to define local, regional and global climates.A report by National Oceanic and Atmospheric Administration (NOAA), a US agency that forecasts weather and monitors atmospheric conditions, said in 2021, atmospheric CO2 exceeded 400 parts per million for the first time since the mid-twentieth century.The global average atmospheric CO2 set a new record, by pushing the figure to 414 parts per million, despite the economic drag during the COVID-19 pandemic in 2021.The study of chemistry explains that CO2 concentration is heightened as a result of the increased burning of fossil fuels, needed for human energy consumption.Fossil fuels like coal and oil, contain carbon which takes plants millions of years to get rid of in the atmosphere, through the process known as photosynthesis. Unfortunately, the removed CO2 is returned to the atmosphere in just a few hundred years, due to human activities.As a result of the annual increase in atmospheric CO2 in the last decades, the temperature has risen by an average of 0.08 degrees celsius per decade since 1880, or about 2 degrees Fahrenheit in total, according to data from NOAA.Research also reveals that the rate of warming since 1981 has nearly doubled, and as a result, temperatures continue to increase at a rate of more than 0.3 degrees Fahrenheit (0.18° C) per decade since the 1980s.",false,11/03/2023,https://factcheck.thecable.ng/fact-check-yes-carbon-dioxide-has-significant-effect-on-climate-change/
"A post shared on Facebook and WhatsApp claims scent leaf can be used to clean the kidneys without pain. “The years go by and our kidneys always filter the blood, eliminating salt, poison, and all that is harmful in our system,” reads part of an old post that was recently reshared on Facebook. The post claims that over time, salt accumulates in the kidney and requires cleaning treatment. As a cleansing measure, the post advised social media users to boil scent leaves, and drink the filtered tea. “Drink one cup a day and you will see that all the salt and poison accumulated in your kidneys begin to appear when you urinate. This is recognized as the best cleansing treatment for the kidneys and it’s natural,” the post explains. The scientific name of the scent leaf is Ocimum gratissimum. Its other English names are wild basil or tree basil. It is popularly called Ewe Efinrin in Yoruba, Nchuanwu in Igbo, and Daidoya in Hausa. As posted on WhatsApp, the message advised readers to send the post to friends and well-wishers. The kidney is among the vital organs in the body. It is a bean-shaped organ on both sides of the spine, below the ribs. The role of the kidney is to filter blood, remove waste and control the body’s fluid balance.","TheCable spoke with medical experts to confirm if there is scientific evidence to support the use of scent leaves in cleaning the kidney. Theophilus Umeizudike, a nephrologist at the Lagos State University Teaching Hospital said, “there is no scientific evidence to show that scent leaves can be used to clean the kidney”. He further encouraged Nigerians to be wary of the information on social media, particularly if it is not from a certified medical institution. “When people read things online, they should ensure it is from a reputable institution, to ensure that the claim is supported by adequate scientific research and found to be beneficial to help treat an ailment,” he added. TheCable also contacted Awofeso Opeyemi, a research fellow at the Harvard Medical School and Dana-Farber Cancer Institute in Massachusetts, USA.   She said there is no evidence in medical science that scent leaves can be used to clean the kidney.     “Kidney health doesn’t require so much,” she said, adding that “nature has made it such that taking adequate water every day (ideally, 3 Litres or 12 cups for an adult), can significantly reduce the risk of kidney disease. A clean glass of water will just do, you do not need to add anything to it”.   According to Awofeso, kidney health should include reduced salt intake, drinking lots of water, and early treatment of hypertension.   According to her,  untreated hypertension could lead to kidney failure.   “Hypertension once diagnosed is often life-long and with a few tablets taken daily, as prescribed by a medical doctor, the risk of kidney damage which might require a kidney transplant can be reduced,” she said.   “This is because hypertension usually does not give symptoms until vital organs like the kidney are damaged. Oftentimes, people go to doctors in their 20s or 30s, they are told they have hypertension and given medications, many only take them for a few days and stop. Unfortunately, it appears there is no problem until later in life.”",false,02/07/2022,https://factcheck.thecable.ng/fact-check-can-scent-leaf-clean-the-kidneys/
"A viral post on social media has claimed Atiku Abubakar, former vice-president, said he will drop his presidential ambition if the Peoples Democratic Party (PDP) zones the position to the south-east. “Former vice-president, Atiku Abubakar has made a detour on his desperate bid to clinch the 2023 presidential ticket under the Peoples Democratic Party by saying that if the PDP zones its presidential candidacy to the south-east, he would withdraw his interest for the sake of fairness and equity,” the statement read. On April 11, Naija Must Work Again, a facebook page with about 170,000 followers, posted the statement. The post has generated over 175 comments, 27 shares and 364 likes.The statement, which has now been published by numerous blogs and some Facebook and Twitter pages, quoted Channels Television as its source. Aqua news, another Facebook page, also posted the statement.“BREAKING NEWS: Presidency 2023 Atiku supports south east zoning,” the page wrote.“If PDP zones its presidential candidate to south-east, I will withdraw for fairness and equity – Atiku.”On Twitter, the statement was posted by one Sim Lukako and has gathered 14 retweets, 2 shares and 59 likes. https://twitter.com/SLukako/status/1513557950102933504https://twitter.com/olayemi_123/status/1513774053202530310Atiku, who had contested the presidency five times in 1993, 2007, 2011, 2015 and 2019, has declared his intention to run again for the office in 2023.","Findings by TheCable revealed that the post ascribed to the PDP presidential aspirant was first published on April 11 without a web link to access the full report. Subsequently, blogs like Signature TV, 9News Nigeria, Operanewsapp and Legitblog published the statement on their platforms. Again, the reports did not mention the date or venue where Atiku purportedly made the statement.  Also, findings showed that the statement was not reported by Channels Television, or published on its social media platforms. No other credible news medium in the country reported it. In addition, there is no available public document or evidence to support the claim, as they were not also posted on the verified social media pages of the former vice-president.The statement also came at a time when supporters of Atiku’s presidential bid held a town hall meeting in the south-east.",false,13/04/2022,https://factcheck.thecable.ng/fact-check-did-atiku-say-hell-withdraw-from-presidential-race-if-pdp-zones-ticket-to-south-east/
"A flyer circulating on social media claims that the national leadership of the Pentecostal Fellowship of Nigeria (PFN) has ordered churches to enforce ‘Operation Show Your PVC’ on Sunday, June 26. The flyer, which has the image of Wale Oke, national president of the PFN, also carries the caption, “Our PVC: our vote are holy, we can’t cast it for the swine”. The flyer has been shared on Facebook here, here, and here. It also appeared on Twitter here, here, here, and here, where it equally generated comments touching on religious differences. On Facebook, the flyer was posted on a page named Tokunbo AremoOdua with over 145, 315 followers, where it gathered over 200 comments.The flyer was posted with the caption, “shame on you for calling other religions swine. God Himself will put you all to shame. Say no to hate. Say no to religious rascality.”Another bigotry from another Pastor referring to a certain presidential candidate as a swine… You can't tell me this pastor and his ilks are not strong allies or disciples of Laaroye himself. Yeah Lucifer. pic.twitter.com/JuTJG0QNrD— KING KUKUTE (@Ade_Nurayn) June 24, 2022PFN is calling people of other faiths ""swine"". This is getting interesting. @hon_ags @OlaniranEmmanu9 I hope you all see the game being played and we won't become vocal when some people also play this game fully pic.twitter.com/JyUzS7yKWW— Jagunlabi Alapo-Ika (Intelligent and Dangerous) (@FATHERMYSTERY) June 24, 2022On Twitter, the flyer which has now been deleted was posted by @DeeOneAyekooto with the same caption as seen on Facebook. It gathered 128 retweets and 239 likes.How is the PVC holy?Who is the swine?I'm a Christian and I will stand to testify against you when this rubbish that you're cooking manifests its full stupidity.You're like Cain who killed his brother because he prepared a better offering.God will shame you. pic.twitter.com/B5C11TmOlk— David Abdulrazak Atta (@the_davidatta) June 24, 2022“If religious crisis breaks out before or after 2023 general elections, they should hold PFN and their leaders responsible. What is the meaning of our votes are holy, which kain blasphemous talk is that?” reads the caption of another Twitter user, @Chrisbamidele who also posted the flyer.If religious crisis breaks out before or after 2023 general elections, they should hold PFN and their leaders responsible. What is the meaning of ""Our Votes are Holy""? Which Kain blasphemous talk is that? pic.twitter.com/IxBfNKDuJo— Bámidélé Chris (@Chrisbamidele) June 24, 2022","When TheCable contacted Emma Isong, PFN’s national publicity secretary, he confirmed that the body indeed ordered all churches under its leadership to enforce ‘operation show your PVC’ on June 26.   According to him, Sunday has been declared by the PFN president as a communion service and also an opportunity for pastors to encourage worshippers to get their permanent voter cards (PVC).   “The decision was taken by the PFN to help fight voters’ apathy and not to support any particular candidate or political party,” Isong said.   However, he emphatically clarified that the PFN did not authorise or issue the flyer which says “our votes are not for swine”.   “I don’t know who designed the photo, and the PFN is not responsible for that, we cannot be held responsible for the artwork and you cannot hold it as our copyright,” he said.   “PFN is a law-abiding body. The grammar in the flyer is not correct, there are missing verbs there. Our publicity office is made up of educated people. Maybe somebody created that on his own to publicise it. We are not responsible for that.   “We are not asking anyone not to attend church because of PVC. We are only saying those inside the church should show their PVC, and those who do not have should be encouraged to get one. We are encouraging voters’ registration, not stopping people from taking communion or from entering the church.”",false,24/06/2022,https://factcheck.thecable.ng/fact-check-did-pfn-say-christian-votes-are-not-for-swine/
"A viral post on social media claims that Tom Hanks, a Hollywood actor, has endorsed Peter Obi, the Labour Party (LP) presidential candidate, ahead of the 2023 elections. “If Peter Obi was an American or even African American, Americans would have given him a one-way presidential ticket without him contesting. America and the world at large have not gotten the chance Nigerians have right now to correct their mistakes,” the post partly reads. “Americans saw Peter’s speech on one of their local televisions, after his speech, there was a standing ovation for him all over America, ” the post concluded.Mr. Lekki, a Facebook user, shared a screenshot of Obi and Hanks’ photo alongside a video of himself asking Nigerians to heed the actor’s advice. “Tom Hanks tweets about PETER OBI.. Dear Nigerians, na our hand ✋✋e dey to make am right oh.. The world is watching and we can’t afford to disappoint ourselves,” the video caption reads.Currently, the post has garnered over 3,800 views, 268 likes, and 28 comments all in approval of the alleged endorsement.Daily mail gist, another Facebook page, posted the viral claim accruing over 1000 shares.","A search through Tom Hanks’ verified social media handles revealed no affiliations with Peter Obi. Another look at his Twitter profile, the medium where the endorsement allegedly came from, revealed an inactive account since May 2020.",doctored,24/07/2022,https://factcheck.thecable.ng/fact-check-did-tom-hanks-hollywood-actor-endorse-peter-obi/
"A viral post on social media has claimed Olusegun Obasanjo, former president, said he was forced by Atiku Abubakar to hand over Bakassi to Cameroon.Atiku was the vice-president when Obasanjo was in power from 1999 to 2007.The former president and Atiku engaged in a running battle towards the end of their tenure.“Atiku pushed me to hand over Bakassi to Cameroon. I never knew he was fighting for his father land,” the viral statement read.The post, which has been in circulation for over three years, has been reposted and shared by multiple blogs and users on Twitter, Facebook and other social media platforms.Aminu Hamisu Yusuf, a Facebook user who shared the statement, added that Obasanjo made the statement in ‘My Watch’, his three-volume memoir published in 2014.Buharist Reporters, a Facebook page with over 200,000 followers, posted the statement in 2019.The post has gathered over 483 shares and 60 comments. It has also generated different reactions from social media users.On April 17, another Facebook group with over 3,000 followers posted the statement on its timeline.Success Idowu, a Twitter user, had also shared the post in 2019.""Atiku pushed me to hand over Bakassi to Cameroon, I never knew he was fighting for for his father land"". 👇 Obasanjo .— Success Idowu (@idowu553) April 13, 2019Atiku pushed me to hand over Bakassi to Cameroon, I never knew he was fighting for his fatherland"".Obasanjo.  🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣— RITA ADUBA juris doctorate (@RitaAdubaBlog) April 13, 2019JUST NEGODU ""Atiku Abubakar pushed me to hand over Bakassi to Cameroon""        👇Olusegun Obasanjo pic.twitter.com/KnG9Ff4u6z— The Pigo Hedliger (@OfficialPigo) April 15, 2021","In the second book of the trilogy where Obasanjo was said to have made the statement, the former president dedicated chapter 40 to detailing and explaining the circumstances that led to the handover of Bakassi to Cameroon.The chapter, titled ‘Conflict Resolutions: Bakassi’, started on page 279 and ended on page 301, wherein the former president started with a speech by Donald Duke, former governor of Cross River. The speech detailed the effort of Obasanjo’s administration at the International Court of Justice over the Bakassi case against Cameroon.The Nigerian legal team led by Richard Akinjide and the firm of DJ Freeman, had assured Obasanjo that Nigeria was “more than likely to succeed” in the case; but ultimately, Nigeria lost Bakassi to Cameroon in 2002 at the ICJ.The court had upheld the Anglo-German treaty of 1913 which ceded the Bakassi peninsula to Germany, which was in control of Cameroon at the time.“Despite several diplomatic shuttles, high legal fees, assurances from high places and all, we lost,” Donald Duke was quoted to have said.In that chapter of the book, there was no mention of Atiku in the discussion relating to Bakassi.However, a previous chapter titled “Atiku and US justice entanglement” recorded the alleged discrepancies of the former vice-president in a telecommunication deal with iGate, a US technology firm, which eventually led to the incarceration of William J. Jefferson, US congressman.A thorough search of online resources shows no credible media platform has reported the claim attributed to the former president.TheCable reached out to Kehinde Akinyemi, Obasanjo’s spokesman, but he declined comment on the statement.",false,27/04/2022,https://factcheck.thecable.ng/fact-check-did-obasanjo-say-atiku-forced-him-to-cede-bakassi-to-cameroon/
"A viral post circulating on social media platforms claimed that the house of representatives has approved a request by the Nigerian army to demand identification cards from Nigerians in public. Netizens, who shared the post on WhatsApp, Facebook and Twitter, claimed the army launched “operation positive identification”. The post stated that citizens are mandated to move with identification cards, including voter cards, international passports, driving licences and multiple others, to avoid “embarrassment” from the army. The post added that the operation has begun, while users were asked to share it across their network. “Carry your ID card everywhere now. The house of representatives has approved the request of the Nigerian army to carry out an exercise called operation positive identification all over the nation. To this end, you are advised to carry your ID cards alongside you to avoid embarrassment,” the message reads. “ID cards, voter cards, national identity cards, driver’s license, international passports, etc.This operation has already kick-started. Pass this message across to those on other platforms.” The message has been shared by more than a hundred Facebook profiles, over 20 Twitter pages and countless times on WhatsApp as broadcast messages. ","Checks by TheCable showed that the message was first circulated online around October 14, 2020, during the #EndSARS protest. The #EndSARS was a social movement against police brutality that resulted in a series of mass protests across the country. On October 20, officials of the Nigerian Army arrived at the Lekki toll gate in Lagos where the protesters had converged and opened fire, a development that reportedly resulted in the death of multiple persons. Consequently, the message warning citizens to make use of their ID cards began to gain traction among netizens",false,28/05/2022,https://factcheck.thecable.ng/fact-check-viral-post-claiming-house-of-reps-asked-army-to-request-id-cards-from-nigerians-is-false/
